id,user_name,text,write_date
1409968558877003776,Elon Musk,"@torybruno @Dynetics Should I bring a few spare engines … I mean, just in case.",2021.06.29
1409968188620673030,Elon Musk,@torybruno @Dynetics Sure,2021.06.29
1409964008682098688,Elon Musk,@PassionFlix @ToscaMusk I liked your movie “Hollywood Dirt”!,2021.06.29
1409963681807544320,Elon Musk,"@nextspaceflight There is the internal goal if things go right, which needs to be aggressive. Obviously, some things will not go right internally &amp; there will be external issues too. That said, I think we can stack an orbital ship on an orbital booster in July.",2021.06.29
1409960205920649220,Elon Musk,@torybruno @Dynetics When do the engines arrive? 😉,2021.06.29
1409951549988782087,Elon Musk,"@SpaceX Unfortunately, launch is called off for today, as an aircraft entered the “keep out zone”, which is unreasonably gigantic. There is simply no way that humanity can become a spacefaring civilization without major regulatory reform. The current regulatory system is broken.",2021.06.29
1409949221411770368,Elon Musk,@SpaceX Sonic boom incoming https://t.co/jWAyA0j5Xx,2021.06.29
1409934915408478213,Elon Musk,"@IIHS_autosafety Top Safety Pick+ from IIHS! That’s the highest overall rating, but we think we can get max score for all subcategories/individual tests too. Retesting in a month or so with improved software. The improved software will then be uploaded to all cars with FSD computers.",2021.06.29
1409735124124635138,Elon Musk,@smvllstvrs Not bad,2021.06.29
1409712871122997252,Elon Musk,"@DirtyTesla Production release update coming this week, which includes raising max speed to 80 mph. Sorry, 75 mph limit was done as precautionary measure. Turned out to be unnecessary.",2021.06.29
1409608806875615242,Elon Musk,Thanks for all the happy birthday wishes!,2021.06.28
1409372298029584385,Elon Musk,@JRossNicoll Important to support,2021.06.28
1409368907480113155,Elon Musk,"@TylerG1998 @NASASpaceflight @SpaceX It is! Looks like we can get 378 sec Isp with this version of Raptor Vacuum, so over 380 sec with some improvements down the road.",2021.06.28
1409367663088869378,Elon Musk,@mayemusk ❤️,2021.06.28
1409159747178164224,Elon Musk,@totalspace360 Cool,2021.06.27
1409152382345244684,Elon Musk,https://t.co/HStnXM0zmn,2021.06.27
1408565146218283014,Elon Musk,"@flcnhvy Schedule driver there is regulatory approval. Has to be certified for each aircraft type. Focusing on 737 &amp; A320, as those serve most number of people, with development testing on Gulfstream.",2021.06.25
1408560379463077891,Elon Musk,"All 72 orbital planes activate in August, plus many other improvements, enabling global coverage, except for polar regions, which will take another 6 months",2021.06.25
1408558492009566214,Elon Musk,"Starlink simultaneously active users just exceeded the strategically important threshold of 69,420 last night!",2021.06.25
1408545456746020866,Elon Musk,"@marcodzo @Tesla Sometimes people think it is performance, but safety is always the primary design requirement for a Tesla",2021.06.25
1408513717466275845,Elon Musk,@greg16676935420 @jack 🤣🤣,2021.06.25
1408389623387201546,Elon Musk,@lexfridman One of my favorites quotes from a great human,2021.06.25
1408389214887157760,Elon Musk,"@jpr007 Actually, a great many parts are produced by our suppliers, but Tesla is more vertically integrated than other carmakers",2021.06.25
1408386209605357570,Elon Musk,@satyanadella Bring back the Zune!! It’s time.,2021.06.25
1408382877478363137,Elon Musk,@DogecoinRise Starship Super Heavy,2021.06.25
1408381839862009861,Elon Musk,@Wildreamz @engineers_feed True,2021.06.25
1408380216653844480,Elon Musk,My Shiba Inu will be named Floki,2021.06.25
1408375014261395462,Elon Musk,Timing is everything https://t.co/B6HDB5kS4G,2021.06.25
1408356610624327685,Elon Musk,"@WholeMarsBlog @teslaownersSV @SpaceX I’m driving “alpha” 9, but we need to fix some obvious issues before releasing beta 9, hopefully next week. FSD subscription capability should be turning on via the Tesla app.",2021.06.25
1408353040768319490,Elon Musk,"@teslaownersSV @SpaceX “It will be like this, but bigger”",2021.06.25
1408348996532383744,Elon Musk,"@jack For the Bitcurious? Very well then, let’s do it 😉",2021.06.25
1408348114474373121,Elon Musk,@RationalEtienne @jack T is the new D,2021.06.25
1408315566662688768,Elon Musk,@universal_sci I think about that quite a lot,2021.06.25
1408261648813592576,Elon Musk,@jack The comments in this thread are solid gold,2021.06.25
1408259768788176897,Elon Musk,@jack Lmfao omg,2021.06.25
1408259196571860994,Elon Musk,"@SciGuySpace Nothing wrong with healthy competition, but this seems a little over-the-top. Would be cool if spacecraft could travel from one space station to another (which is much harder than it seems!).",2021.06.25
1408257232765083654,Elon Musk,"@newscientist @IBJIYONGI Basically, just a footnote",2021.06.25
1408249749942177794,Elon Musk,@m_tijn 🔥🔥,2021.06.25
1408248318052999172,Elon Musk,@aordring Edgy,2021.06.25
1408246534093918210,Elon Musk,“That’s not funny!” – Bitcoin maxis,2021.06.25
1408245758869086209,Elon Musk,@WatchersTank @SpaceX We’re almost done with first prototype booster. This will go to test stand A. Next one will fly to orbit. Team has been crushing it many days &amp; nights in a row!,2021.06.25
1408244494567456769,Elon Musk,@jack Oh right … Bitcoin haha,2021.06.25
1408244133400023048,Elon Musk,@jack Bicurious?,2021.06.25
1408243632445050887,Elon Musk,@hiddin2urleft @ItsDogeCoin @Investments_CEO @MemeInvestors @Dogecoinxx @greg16676935420 @blockfolio @dogeofficialceo @DogeEducation @DogecoinTweet #gravitas,2021.06.25
1408242385662922753,Elon Musk,@BillyM2k 🍻,2021.06.25
1408004563697909763,Elon Musk,@kelvin61942434 That is an exciting goal!,2021.06.24
1407969457411067905,Elon Musk,"@DJSnM Cool, but an unnecessary complication for now. These are being removed to speed up time to orbital launch.",2021.06.24
1407948853026902016,Elon Musk,@DigitalGal_ 🤣🤣,2021.06.24
1407944055170940928,Elon Musk,@AlexSvanArt @jinsprucker @Neopork85 @Bl3D_Eccentric Wow!,2021.06.24
1407877220543180800,Elon Musk,@TeslaGong @torybruno At least a few years before Starlink revenue is reasonably predictable. Going public sooner than that would be very painful. Will do my best to give long-term Tesla shareholders preference.,2021.06.24
1407868620680699908,Elon Musk,Shout out to the awesome Tesla global team. Thanks for working so hard to make Tesla successful!,2021.06.24
1407844476710707207,Elon Musk,"@torybruno Good chart. This is a major reason why we moved Starlink from ~1100km orbit to ~550km. Atmosphere automatically clears the lower altitude within a few years, so space junk cannot accumulate.",2021.06.23
1407686591603253250,Elon Musk,@Teslarati @ResidentSponge ??,2021.06.23
1407216656615579663,Elon Musk,@JRossNicoll This is an important improvement,2021.06.22
1407121453544263694,Elon Musk,@WholeMarsBlog Very sorry to hear that. Condolences to JB and his family.,2021.06.21
1407077949774442499,Elon Musk,@ashleevance Tesla financing round closed at 6pm Dec 24th 2008 – last hour of last day possible or payroll would’ve bounced 2 days later. I gave Tesla last of my remaining cash from PayPal. Didn’t even own a house or anything sellable.,2021.06.21
