id,user_name,text,write_date
1277751949249544192,예압예압,"알파벳은 +2.75%로 마감, 페이스북은 +2.05%로 마감했고 페이스북은 장중에도 -3.5% 넘게 떨어졌으니까 거의 +6%정도로 말아올린거네,,테슬라 알파벳 페이스북 모두 똑같았으니까 다음에도 이런 일 생기면 무조건 산다!! ㅎㅎ",2020.06.29
1277727879342616576,자수숙,[IP노믹스]테슬라 특허 대해부(24)- 테슬라·BYD 일반 자,2020.06.29
1277716759684902913,윾키(일상계),테슬라 다시 천슬라복귀,2020.06.29
1277716562070437891,나이츠크로니클 카피페 봇,"테슬라: 자, 이 연립방정식. a, b, c 중에서 방해꾼은 누구죠?세라: 어…어…c?테슬라: 맞아요. a와 b 메인커플의 러브라인을 방해하는 c를 어째야 한다고?세라: a나 b를 대입해서...풀어야 돼?테슬라: 그래요! 같은 편인 척 해서 싹 쓸어버려요!",2020.06.29
1277687766852091905,Kim Beom Sik,아마존이 zoox를 인수 했는데 인수가가 직전 펀딩 밸류의 반도 안되는 듯. 2-3년 전만해도 자율주행차가 바로 나올 것 같더니 last mile 문제들이 계속 발목을 잡는 모양. 테슬라는 올해는 아니어도 내년이나 내후년엔 낼 수 있을 것인가.,2020.06.29
1277675309345591298,어쩌다가 이런... 루카,취향이랑 문체는 시리어스 찌통 막 이런건데 테슬라가 너무 뽀쟉해서 드림주를 쉽게 못 짜는거 아니냐 지금,2020.06.29
1277672404739710977,치루미💙rooomi💙ルミ,"별의 개척자에 대해서 설명하는데테슬라는 일단 용어 해설부터 시작해서 당사자 입장에서 자세하게 설명하고히게는 ""그거 얘기하자면 끝이 안 나는뎁쇼"" 하더니 설명하면서도 같은 단어 반복하고 횡설수설 오타쿠 시점에서 말함 ㅋㅋㅋㅋ 놔두면 한도끝도 없을 거 같았는지 오히려 짧게 끊어짐",2020.06.29
1277647448723185664,naeagara,"테슬라 주가 따라 연일 급등 중인 국내 배터리 주식!지금 들어가도 될까… 반도체에 이어 또 한 번…? K-배터리가 뜨는 이유?https://t.co/uI3Pv6zDdp",2020.06.29
1277640649345363968,병장 자갈돌,@RAiN_WHiTE_1_10 차피 셋중한명이라도 꽤 키워논신기사면 걍 깨는게 폭난이라 3인팟일때 컨셉맞춰가면 재밋어!! 예를들면 내 주캐가 테슬라니까 카지랑 시비르로 고닥교 사제동행팟,2020.06.29
1277623890626240512,김종현,하이트진로 (000080) 거침없는 테슬라의 질주 https://t.co/NkxfRYJq04,2020.06.29
1277617286971486208,AM,"d아..아놔나 테슬라 시즌 존나 열심히 뛰어야돼사유는 테슬라 차애",2020.06.29
1277606454791471106,Wan Ki Choi,"테슬라, 중국에서 모델 3 퍼포먼스의 주행거리 증가 발표- 중국산 모델 3 퍼포먼스 올휠 드라이브 버전의 주행거리, 635km(395마일)- 한편 미국산 모델 3 퍼포먼스의 주행거리, 560km(348마일)- 그러나 중국산 모델 3 퍼포먼스가 어떤 배터리를 사용했는지 아직 불분명해 https://t.co/s9rVc2T5rX",2020.06.29
1277593315815288835,김양반/H19h_9r0und,"@Pleasure54 테슬라 사야할 이유가 더 없어지겠네요안그래도 완성도가 영 좋지 않다고 하더만",2020.06.29
1277589847620739076,그룹엠 / 김성현,테슬라 주식 사기,2020.06.29
