id,user_name,text,write_date
1609337455051964424,두부아부지야🚙🏕🏥✈️🛀,"2023년 계묘년나이 한살 세이브 되는 해올해의 목표1.열심히 일해서 테슬라 주식을 한주라도 더 모으기2. 우리 가족들 사랑하고 건강하길3. 모델Y 유저가 되기4. 감사하기5. 내가 아는 모든 사람 행복하길",Sat Dec 31 23:55:23 +0000 2022
1609336585279139841,09thing,"테슬라 일론 머스크, 1년 동안 252조 원 까먹었다.https://t.co/t8GTi7KWv9",Sat Dec 31 23:51:56 +0000 2022
1609336211998666752,Juyun Jung,테슬라 디자인 총괄은 올해도 배송팀으로... ㅎㅎㅎ 저 분도 상상도 못했을 것이다.,Sat Dec 31 23:50:27 +0000 2022
1609335972147392512,생활 정보통통,"테슬라 일론 머스크, 1년 동안 252조 원 까먹었다. https://t.co/3LLiSiVkO0",Sat Dec 31 23:49:30 +0000 2022
1609334617739493376,레아,보기만 해도 든든한 테슬라 딜리버리 팀 🥰 (Feat. 홀츠하우젠),Sat Dec 31 23:44:07 +0000 2022
1609333108620529665,꽃카라(박톰왼팔 ),@ohmahahm 오함마님~^^새해 복 마니 받으세요~새해에는 테슬라 대박나길 기도할께요~~~🥳🥳🥳🥳🥳 https://t.co/Otwk5sXqHD,Sat Dec 31 23:38:07 +0000 2022
1609332930505211904,더미소,"2023년 새해 첫 테슬라 소식들입니다..모든분들 2023년에는 건강하시고, 성투하세요!https://t.co/N5qhmnETyK",Sat Dec 31 23:37:25 +0000 2022
1609331720700170240,나이츠크로니클 카피페 봇,"테슬라: 자, 이 연립방정식. a, b, c 중에서 방해꾼은 누구죠?세라: 어…어…c?테슬라: 맞아요. a와 b 메인커플의 러브라인을 방해하는 c를 어째야 한다고?세라: a나 b를 대입해서...풀어야 돼?테슬라: 그래요! 같은 편인 척 해서 싹 쓸어버려요!",Sat Dec 31 23:32:36 +0000 2022
1609331121904586754,연정,"@ohmahahm 매번 감사합니다테슬라 주주분들 모두 새해 복 많이 많이 받으시고 원하시는일 술술 풀리길 진심으로 바랍니다ㅎ",Sat Dec 31 23:30:14 +0000 2022
1609329999919845377,dont Smile 웃지마,"월가 애널리스트의 테슬라 평균 목표주가는 246달러입니다.https://t.co/d9YYSVkdUl",Sat Dec 31 23:25:46 +0000 2022
1609328936109985793,AndCat,"https://t.co/MHyJ2mEyav(3) 뉴욕 사무실 청소담당 직원과 보안직원 10명을 해고, 폐쇄 신호. 사무실에서 쓰레기가 뒹굴고, 직원들이 휴지를 들고 출근해야함. (5) 테슬라에서 엔지니어들이 낙하산으로 들어옴. 테슬라 회사는 해당 인력 인건비를 트위터에 청구.  머스크의 측근들도 포함",Sat Dec 31 23:21:32 +0000 2022
