id,user_name,text,write_date
1321962089917767681,모건사랑👁캐리사랑💓가오가육체를지배한다☆投資之神⭐전략적으로사고하고뮈췬년처럼행동하는type,테슬라 뉴스 맨날 업데이트 해서 소리 막 지르시는 유튜버분~,2020.10.29
1321961304198819840,접이식사다리,카지 테슬라 이자크 와타리 과외팟 포기못해 얌전히 수업듣다가 카지가 리로이한테 쌤 첫사랑얘기해줘요라고 했는데 리로이가 어라 왜 갑자기 지휘사님 얼굴이 떠오르지라고 생각하면서 머뭇머뭇하고 있으니까 나머지 세명도 뭐야 첫사랑 있어요!?!?!?!하고 뒤집어짐,2020.10.29
1321960346563739649,병장 자갈돌,"아무리생각해도 장르별 최애들이 다 색깔매치가 천차만별임니트(금발금안)코이시(여러개라패스)모스티마(찐청발벽안)삼장(갈발자안)네로(흑발흑안)코로네(멍멍이)테슬라(금발적안)등등",2020.10.29
1321957431891554304,모건사랑👁캐리사랑💓가오가육체를지배한다☆投資之神⭐전략적으로사고하고뮈췬년처럼행동하는type,테슬라 올인하는 갱상도 뿐 ㅎㅎㅎhttps://t.co/hmAIhMpX4Y,2020.10.29
1321950856619593728,계이함,"처음 조우했을 때 우리들의 무기는 거의 듣지 않았는데, 브로냐는 어떻게 쓰러트린 거야? ㅡ테레사 아포칼립스믿지 못하겠지만, 교통사고였어. ㅡ테슬라 박사ㅋㅋㅋㅋㅋㅋ교통사고ㅋㅋㅋ 뭐 고대로 박아버렸으니 틀린 건 아니긴 한데ㅋㅋㅋ https://t.co/bXfxNLXFkc",2020.10.29
1321944464974176256,( 탐라의 마리모 ) 나나🍌,팀원들 팀원들이 너무 개인주의면 나도 개인주의 할것임 싁싀익 ((지난번에 방치당해서 죽은 096이었다)) (쳌포 외길테슬라라서 삼거리에 돌아왔는데 날 보던 79도 없고 106도 갔고...(울컥),2020.10.29
1321932447240515584,JJ's view,"주요기술주 Q3 EPS, 현재 장외가테슬라 $0.73 $407애플 $0.76 $109아마존 $12.37 $3165구글 $16.40 $1690마이크로소프트 $1.82 $203페이스북 $2.71 $279",2020.10.29
1321921420843130880,Hal Magice,테슬라 완전 살인귀던데; 애가 안 그렇게 봤는데 음쩡 살벌하드라고...,2020.10.29
1321886589627232256,오토,@konmonm https://t.co/hjBZI4fTcQ 한 40초부터 보시면 테슬라제로 모션 볼수있어용,2020.10.29
1321861015793852416,Hal Magice,(테슬라 이빨이 번쩍),2020.10.29
